"SUID","EdgeBetweenness","interaction","name","p.adj","p.vec","reg.mat","selected","shared interaction","shared name","X"
"9931575","390.0","interacts with","PAM (interacts with) RNF14","0.448780165372471","0.235714285714286","0.582417582417582","false","interacts with","PAM (interacts with) RNF14","RNF14:PAM"
"9931576","362.22368742","interacts with","LRRC40 (interacts with) CDC42","0.265737005578696","0.0880952380952381","0.714285714285714","false","interacts with","LRRC40 (interacts with) CDC42","CDC42:LRRC40"
"9931577","1040.65510046","interacts with","LRRC40 (interacts with) YBX1","0.846554537547995","0.114980158730159","-0.619047619047619","false","interacts with","LRRC40 (interacts with) YBX1","YBX1:LRRC40"
"9931578","463.41212121","interacts with","LRRC40 (interacts with) ANK2","0.809065930594575","0.0693948412698413","0.690476190476191","false","interacts with","LRRC40 (interacts with) ANK2","ANK2:LRRC40"
"9931579","776.0","interacts with","LRRC40 (interacts with) WASF2","0.409830052785837","0.2","-0.571428571428571","false","interacts with","LRRC40 (interacts with) WASF2","WASF2:LRRC40"
"9931580","390.0","interacts with","LRRC40 (interacts with) ELP3","0.0718586588842205","0.00277777777777778","0.964285714285714","false","interacts with","LRRC40 (interacts with) ELP3","ELP3:LRRC40"
"9931581","390.0","interacts with","GARS (interacts with) CALD1","0.863600279675641","0.132291666666667","-0.595238095238095","false","interacts with","GARS (interacts with) CALD1","CALD1:GARS"
"9931582","776.0","interacts with","GARS (interacts with) PSMD1","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","GARS (interacts with) PSMD1","PSMD1:GARS"
"9931583","2413.80555556","interacts with","DDB1 (interacts with) PFN2","0.168425923122207","0.0341269841269841","0.579411764705882","false","interacts with","DDB1 (interacts with) PFN2","PFN2:DDB1"
"9931584","2101.04365079","interacts with","DDB1 (interacts with) CLK1","0.0125076458183542","5.29615351564429E-7","0.994029797388005","false","interacts with","DDB1 (interacts with) CLK1","CLK1:DDB1"
"9931585","1536.0","interacts with","HSPE1 (interacts with) ATP6V1A","0.051975842430622","3.96825396825397E-4","1.0","false","interacts with","HSPE1 (interacts with) ATP6V1A","ATP6V1A:HSPE1"
"9931586","390.0","interacts with","HSPE1 (interacts with) PSMD12","0.0718586588842205","0.00277777777777778","0.964285714285714","false","interacts with","HSPE1 (interacts with) PSMD12","PSMD12:HSPE1"
"9931587","390.0","interacts with","HSPE1 (interacts with) GOLIM4","0.337886344327174","0.138888888888889","-0.642857142857143","false","interacts with","HSPE1 (interacts with) GOLIM4","GOLIM4:HSPE1"
"9931588","390.0","interacts with","HSPE1 (interacts with) VDAC1","0.0718586588842205","0.00277777777777778","-0.714285714285714","false","interacts with","HSPE1 (interacts with) VDAC1","VDAC1:HSPE1"
"9931589","390.0","interacts with","PPP2R2B (interacts with) TAL1","0.109507430764323","0.0123015873015873","0.892857142857143","false","interacts with","PPP2R2B (interacts with) TAL1","TAL1:PPP2R2B"
"9931590","776.0","interacts with","DAAM2 (interacts with) RPS4X","0.83866110030021","0.0961805555555556","0.642857142857143","false","interacts with","DAAM2 (interacts with) RPS4X","RPS4X:DAAM2"
"9931591","390.0","interacts with","ATP6V1E1 (interacts with) BCL2","0.872262272775064","0.170982142857143","-0.547619047619048","false","interacts with","ATP6V1E1 (interacts with) BCL2","BCL2:ATP6V1E1"
"9931592","390.0","interacts with","SEC23IP (interacts with) WASF2","0.782649554260342","0.0496282607348612","0.707527552887687","false","interacts with","SEC23IP (interacts with) WASF2","WASF2:SEC23IP"
"9931593","390.0","interacts with","ECT2 (interacts with) GULP1","0.19726726209115","0.048015873015873","0.58578431372549","false","interacts with","ECT2 (interacts with) GULP1","GULP1:ECT2"
"9931594","1158.0","interacts with","COPS3 (interacts with) TRIP10","0.872262272775064","0.161938228466284","0.545544725589981","false","interacts with","COPS3 (interacts with) TRIP10","TRIP10:COPS3"
"9931595","525.59603175","interacts with","COPS3 (interacts with) ADAMTSL4","0.872262272775064","0.161938228466284","-0.545544725589981","false","interacts with","COPS3 (interacts with) ADAMTSL4","ADAMTSL4:COPS3"
"9931596","1841.06269841","interacts with","COPS3 (interacts with) DLG2","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","COPS3 (interacts with) DLG2","DLG2:COPS3"
"9931597","390.0","interacts with","CHCHD2 (interacts with) HINT1","0.575659484384287","0.00451238560365101","0.874267171196679","false","interacts with","CHCHD2 (interacts with) HINT1","HINT1:CHCHD2"
"9931598","580.0","interacts with","RPA3 (interacts with) HINT1","0.348603499966292","0.143588575301286","0.61263747463298","false","interacts with","RPA3 (interacts with) HINT1","HINT1:RPA3"
"9931599","956.0","interacts with","RPA3 (interacts with) VDAC3","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","RPA3 (interacts with) VDAC3","VDAC3:RPA3"
"9931600","776.0","interacts with","RAB14 (interacts with) FLNA","0.371077114943798","0.166666666666667","-0.607142857142857","false","interacts with","RAB14 (interacts with) FLNA","FLNA:RAB14"
"9931601","1158.0","interacts with","RAB14 (interacts with) TRIM38","0.0718586588842205","0.00277777777777778","-0.587912087912088","false","interacts with","RAB14 (interacts with) TRIM38","TRIM38:RAB14"
"9931602","776.0","interacts with","PSMD1 (interacts with) NDEL1","0.813252504549783","0.0756896878416385","0.658694444052292","false","interacts with","PSMD1 (interacts with) NDEL1","NDEL1:PSMD1"
"9931603","300.35757576","interacts with","CDC42 (interacts with) TRIM8","0.891347803718289","0.196626984126984","-0.674019607843137","false","interacts with","CDC42 (interacts with) TRIM8","TRIM8:CDC42"
"9931604","390.0","interacts with","PSMC2 (interacts with) TXNL1","0.144518824391785","0.0238095238095238","0.535714285714286","false","interacts with","PSMC2 (interacts with) TXNL1","TXNL1:PSMC2"
"9931605","773.43831169","interacts with","COPS5 (interacts with) UBE2V2","0.0718586588842205","0.00277777777777778","0.67032967032967","false","interacts with","COPS5 (interacts with) UBE2V2","UBE2V2:COPS5"
"9931606","628.67121212","interacts with","COPS5 (interacts with) VDAC3","0.614809277797713","0.00724206349206349","0.880952380952381","false","interacts with","COPS5 (interacts with) VDAC3","VDAC3:COPS5"
"9931607","390.0","interacts with","MAGED1 (interacts with) EIF4E2","0.891347803718289","0.196626984126984","-0.523809523809524","false","interacts with","MAGED1 (interacts with) EIF4E2","EIF4E2:MAGED1"
"9931608","676.44542902","interacts with","MAGED1 (interacts with) HPRT1","0.872262272775064","0.170982142857143","0.547619047619048","false","interacts with","MAGED1 (interacts with) HPRT1","HPRT1:MAGED1"
"9931609","390.0","interacts with","MAGED1 (interacts with) RUNDC3A","0.868018022055965","0.151140873015873","0.571428571428572","false","interacts with","MAGED1 (interacts with) RUNDC3A","RUNDC3A:MAGED1"
"9931610","390.0","interacts with","MAGED1 (interacts with) MYOT","0.371077114943798","0.166666666666667","-0.507352941176471","false","interacts with","MAGED1 (interacts with) MYOT","MYOT:MAGED1"
"9931611","726.70079365","interacts with","MAGED1 (interacts with) CLK1","0.863600279675641","0.132291666666667","0.595238095238095","false","interacts with","MAGED1 (interacts with) CLK1","CLK1:MAGED1"
"9931612","1207.36209568","interacts with","MAGED1 (interacts with) STMN2","0.19726726209115","0.048015873015873","0.785714285714285","false","interacts with","MAGED1 (interacts with) STMN2","STMN2:MAGED1"
"9931613","1598.42953329","interacts with","YWHAQ (interacts with) GABRG2","0.051975842430622","3.96825396825397E-4","-0.607142857142857","false","interacts with","YWHAQ (interacts with) GABRG2","GABRG2:YWHAQ"
"9931614","1906.42953329","interacts with","YWHAQ (interacts with) ARL1","0.556236805809344","0.00264617029354669","0.642857142857143","false","interacts with","YWHAQ (interacts with) ARL1","ARL1:YWHAQ"
"9931615","390.0","interacts with","STK39 (interacts with) EPS15","0.109507430764323","0.0123015873015873","0.653846153846154","false","interacts with","STK39 (interacts with) EPS15","EPS15:STK39"
"9931616","390.0","interacts with","PRKCE (interacts with) VDAC3","0.83866110030021","0.0961805555555556","0.857142857142857","false","interacts with","PRKCE (interacts with) VDAC3","VDAC3:PRKCE"
"9931617","4281.65907943","interacts with","PSMC6 (interacts with) SNAP25","0.813252504549783","0.0830853174603175","0.666666666666667","false","interacts with","PSMC6 (interacts with) SNAP25","SNAP25:PSMC6"
"9931618","715.74973621","interacts with","PSMC6 (interacts with) KIF3A","0.813252504549783","0.0830853174603175","0.666666666666667","false","interacts with","PSMC6 (interacts with) KIF3A","KIF3A:PSMC6"
"9931619","390.0","interacts with","PSMC6 (interacts with) AGTPBP1","0.813252504549783","0.0830853174603175","0.666666666666667","false","interacts with","PSMC6 (interacts with) AGTPBP1","AGTPBP1:PSMC6"
"9931620","4372.74476002","interacts with","PSMC6 (interacts with) VPS35","0.109507430764323","0.0123015873015873","0.796703296703297","false","interacts with","PSMC6 (interacts with) VPS35","VPS35:PSMC6"
"9931621","390.0","interacts with","PSMC6 (interacts with) SUMO1","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","PSMC6 (interacts with) SUMO1","SUMO1:PSMC6"
"9931622","2586.97342363","interacts with","PSMC6 (interacts with) DLG2","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","PSMC6 (interacts with) DLG2","DLG2:PSMC6"
"9931623","905.20568222","interacts with","PSMC6 (interacts with) ZC3H15","0.745690873445073","0.0279265873015873","0.705882352941177","false","interacts with","PSMC6 (interacts with) ZC3H15","ZC3H15:PSMC6"
"9931624","1854.10979784","interacts with","PSMC6 (interacts with) ARL1","0.265737005578696","0.0880952380952381","0.714285714285714","false","interacts with","PSMC6 (interacts with) ARL1","ARL1:PSMC6"
"9931625","2391.18974359","interacts with","PSMC6 (interacts with) SYNJ1","0.19726726209115","0.0407694625204203","0.754901960784314","false","interacts with","PSMC6 (interacts with) SYNJ1","SYNJ1:PSMC6"
"9931626","1330.72566007","interacts with","PSMC6 (interacts with) YBX1","0.297098604729228","0.10952380952381","-0.607142857142857","false","interacts with","PSMC6 (interacts with) YBX1","YBX1:PSMC6"
"9931627","861.08664353","interacts with","PSMC6 (interacts with) TRIM8","0.868018022055965","0.151140873015873","-0.678571428571428","false","interacts with","PSMC6 (interacts with) TRIM8","TRIM8:PSMC6"
"9931628","776.0","interacts with","PSMC6 (interacts with) BCL2","0.868018022055965","0.151140873015873","-0.571428571428572","false","interacts with","PSMC6 (interacts with) BCL2","BCL2:PSMC6"
"9931629","493.32213342","interacts with","PSMC6 (interacts with) PDHB","0.109507430764323","0.0123015873015873","0.626373626373626","false","interacts with","PSMC6 (interacts with) PDHB","PDHB:PSMC6"
"9931630","390.0","interacts with","PSMC6 (interacts with) CASP10","0.265737005578696","0.0880952380952381","-0.558823529411765","false","interacts with","PSMC6 (interacts with) CASP10","CASP10:PSMC6"
"9931631","2587.23134512","interacts with","PSMC6 (interacts with) RANBP6","0.109507430764323","0.0123015873015873","0.8","false","interacts with","PSMC6 (interacts with) RANBP6","RANBP6:PSMC6"
"9931632","390.0","interacts with","PSMC6 (interacts with) OXCT1","0.144518824391785","0.0238095238095238","0.857142857142857","false","interacts with","PSMC6 (interacts with) OXCT1","OXCT1:PSMC6"
"9931633","390.0","interacts with","PSMC6 (interacts with) CS","0.713463150372692","0.0217757936507936","0.80952380952381","false","interacts with","PSMC6 (interacts with) CS","CS:PSMC6"
"9931634","1862.58185441","interacts with","PSMC6 (interacts with) PCMT1","0.575659484384287","0.00456349206349206","0.844117647058823","false","interacts with","PSMC6 (interacts with) PCMT1","PCMT1:PSMC6"
"9931635","390.0","interacts with","PSMC6 (interacts with) EPRS","0.526882415098","0.00223214285714286","0.928571428571429","false","interacts with","PSMC6 (interacts with) EPRS","EPRS:PSMC6"
"9931636","1536.0","interacts with","PSMC6 (interacts with) TRIM38","0.337886344327174","0.138888888888889","-0.642857142857143","false","interacts with","PSMC6 (interacts with) TRIM38","TRIM38:PSMC6"
"9931637","4902.01586919","interacts with","PSMC6 (interacts with) EPS15","0.109507430764323","0.0123015873015873","0.892857142857143","false","interacts with","PSMC6 (interacts with) EPS15","EPS15:PSMC6"
"9931638","740.52971521","interacts with","PSMC6 (interacts with) RNF14","0.891347803718289","0.196626984126984","0.523809523809524","false","interacts with","PSMC6 (interacts with) RNF14","RNF14:PSMC6"
"9931639","388.0","interacts with","PSMD2 (interacts with) CFLAR","0.0718586588842205","0.00277777777777778","-0.678571428571428","false","interacts with","PSMD2 (interacts with) CFLAR","CFLAR:PSMD2"
"9931640","388.0","interacts with","PSMD2 (interacts with) AMPH","0.168425923122207","0.0341269841269841","-0.642857142857143","false","interacts with","PSMD2 (interacts with) AMPH","AMPH:PSMD2"
"9931641","1536.0","interacts with","PSMD2 (interacts with) CLK1","0.089107643904515","0.00674603174603175","0.785714285714285","false","interacts with","PSMD2 (interacts with) CLK1","CLK1:PSMD2"
"9931642","390.0","interacts with","PSMD2 (interacts with) RCAN2","0.051975842430622","3.96825396825397E-4","-0.75","false","interacts with","PSMD2 (interacts with) RCAN2","RCAN2:PSMD2"
"9931643","2013.89727155","interacts with","ANKMY2 (interacts with) SKIV2L2","0.800379888420309","0.0620926923823171","0.682646969290558","false","interacts with","ANKMY2 (interacts with) SKIV2L2","SKIV2L2:ANKMY2"
"9931644","390.0","interacts with","ANKMY2 (interacts with) RPS25","0.764862124895442","0.0395556279042975","0.730552019767088","false","interacts with","ANKMY2 (interacts with) RPS25","RPS25:ANKMY2"
"9931645","390.0","interacts with","ANKMY2 (interacts with) COPS2","0.698932738289701","0.0165407228006772","0.802409595481884","false","interacts with","ANKMY2 (interacts with) COPS2","COPS2:ANKMY2"
"9931646","776.0","interacts with","ANKMY2 (interacts with) YWHAB","0.658210521684363","0.00932311573505604","0.838338383339281","false","interacts with","ANKMY2 (interacts with) YWHAB","YWHAB:ANKMY2"
"9931647","1232.22769234","interacts with","ANKMY2 (interacts with) TXNL1","0.614809277797713","0.00747141463995345","0.571428571428571","false","interacts with","ANKMY2 (interacts with) TXNL1","TXNL1:ANKMY2"
"9931648","390.0","interacts with","ANKMY2 (interacts with) COPS7A","0.891347803718289","0.191549313415866","-0.714285714285714","false","interacts with","ANKMY2 (interacts with) COPS7A","COPS7A:ANKMY2"
"9931649","2112.65460379","interacts with","ANKMY2 (interacts with) PAFAH1B1","0.863600279675641","0.126198985536089","0.785714285714286","false","interacts with","ANKMY2 (interacts with) PAFAH1B1","PAFAH1B1:ANKMY2"
"9931650","390.0","interacts with","ANKMY2 (interacts with) WBP11","0.448780165372471","0.235714285714286","-0.535714285714286","false","interacts with","ANKMY2 (interacts with) WBP11","WBP11:ANKMY2"
"9931651","390.0","interacts with","ANKMY2 (interacts with) PTGER3","0.109507430764323","0.0123015873015873","0.504901960784314","false","interacts with","ANKMY2 (interacts with) PTGER3","PTGER3:ANKMY2"
"9931652","390.0","interacts with","YWHAB (interacts with) TBC1D2B","0.83866110030021","0.0961805555555556","0.642857142857143","false","interacts with","YWHAB (interacts with) TBC1D2B","TBC1D2B:YWHAB"
"9931653","390.0","interacts with","CLCN6 (interacts with) VPS35","0.846554537547995","0.114980158730159","0.619047619047619","false","interacts with","CLCN6 (interacts with) VPS35","VPS35:CLCN6"
"9931654","776.0","interacts with","ZFPM2 (interacts with) HERC1","0.265737005578696","0.0880952380952381","0.805882352941176","false","interacts with","ZFPM2 (interacts with) HERC1","HERC1:ZFPM2"
"9931655","390.0","interacts with","ZFPM2 (interacts with) RPS24","0.713463150372692","0.0217757936507936","-0.80952380952381","false","interacts with","ZFPM2 (interacts with) RPS24","RPS24:ZFPM2"
"9931656","390.0","interacts with","PAPSS1 (interacts with) NFATC1","0.813252504549783","0.0830853174603175","0.666666666666667","false","interacts with","PAPSS1 (interacts with) NFATC1","NFATC1:PAPSS1"
"9931657","390.0","interacts with","FKBP3 (interacts with) PCMT1","0.863600279675641","0.132291666666667","0.595238095238095","false","interacts with","FKBP3 (interacts with) PCMT1","PCMT1:FKBP3"
"9931658","776.0","interacts with","ATP6V1B2 (interacts with) MRPL9","0.0718586588842205","0.00277777777777778","0.964285714285714","false","interacts with","ATP6V1B2 (interacts with) MRPL9","MRPL9:ATP6V1B2"
"9931659","390.0","interacts with","ATP6V1B2 (interacts with) GOT2","0.79925367244055","0.0575892857142857","0.714285714285714","false","interacts with","ATP6V1B2 (interacts with) GOT2","GOT2:ATP6V1B2"
"9931660","450.95227843","interacts with","RTCA (interacts with) GABRG2","0.0718586588842205","0.00277777777777778","0.964285714285714","false","interacts with","RTCA (interacts with) GABRG2","GABRG2:RTCA"
"9931661","559.56497684","interacts with","RTCA (interacts with) EFEMP2","0.872262272775064","0.170982142857143","-0.547619047619048","false","interacts with","RTCA (interacts with) EFEMP2","EFEMP2:RTCA"
"9931662","390.0","interacts with","RTCA (interacts with) NPEPPS","0.144518824391785","0.0238095238095238","0.681372549019608","false","interacts with","RTCA (interacts with) NPEPPS","NPEPPS:RTCA"
"9931663","563.61017129","interacts with","BCAS2 (interacts with) ZC3H15","0.168425923122207","0.0341269841269841","0.718137254901961","false","interacts with","BCAS2 (interacts with) ZC3H15","ZC3H15:BCAS2"
"9931664","436.95282712","interacts with","BCAS2 (interacts with) U2AF2","0.0718586588842205","0.00277777777777778","-0.821428571428571","false","interacts with","BCAS2 (interacts with) U2AF2","U2AF2:BCAS2"
"9931665","266.83089349","interacts with","BCAS2 (interacts with) RASA1","0.745690873445073","0.0250762731213586","0.771084337349398","false","interacts with","BCAS2 (interacts with) RASA1","RASA1:BCAS2"
"9931666","574.65263133","interacts with","BCAS2 (interacts with) IKBKB","0.144518824391785","0.0238095238095238","-0.698529411764706","false","interacts with","BCAS2 (interacts with) IKBKB","IKBKB:BCAS2"
"9931667","1319.08834191","interacts with","BCAS2 (interacts with) AKAP12","0.713463150372692","0.0195445372748578","0.790433332862751","false","interacts with","BCAS2 (interacts with) AKAP12","AKAP12:BCAS2"
"9931668","981.56688493","interacts with","BCAS2 (interacts with) SKIV2L2","0.109507430764323","0.0123015873015873","0.708333333333333","false","interacts with","BCAS2 (interacts with) SKIV2L2","SKIV2L2:BCAS2"
"9931669","1379.54034594","interacts with","BCAS2 (interacts with) SNAP25","0.846554537547995","0.116753544057968","0.59881313095663","false","interacts with","BCAS2 (interacts with) SNAP25","SNAP25:BCAS2"
"9931670","987.00250416","interacts with","BCAS2 (interacts with) PCMT1","0.813252504549783","0.0756896878416385","0.658694444052292","false","interacts with","BCAS2 (interacts with) PCMT1","PCMT1:BCAS2"
"9931671","776.0","interacts with","BCAS2 (interacts with) PPP2R2B","0.109507430764323","0.0123015873015873","0.620879120879121","false","interacts with","BCAS2 (interacts with) PPP2R2B","PPP2R2B:BCAS2"
"9931672","390.0","interacts with","CTC1 (interacts with) CLK1","0.83866110030021","0.0961805555555556","-0.642857142857143","false","interacts with","CTC1 (interacts with) CLK1","CLK1:CTC1"
"9931673","5241.47692308","interacts with","CDC123 (interacts with) ATP6V1A","0.868018022055965","0.151140873015873","0.571428571428572","false","interacts with","CDC123 (interacts with) ATP6V1A","ATP6V1A:CDC123"
"9931674","3249.47692308","interacts with","CDC123 (interacts with) MAPRE2","0.863600279675641","0.127246589863721","0.58554004376912","false","interacts with","CDC123 (interacts with) MAPRE2","MAPRE2:CDC123"
"9931675","1910.0","interacts with","CDC123 (interacts with) PSMD1","0.265737005578696","0.0880952380952381","0.75","false","interacts with","CDC123 (interacts with) PSMD1","PSMD1:CDC123"
"9931676","789.67613109","interacts with","RAN (interacts with) PCMT1","0.79925367244055","0.0558847255880069","0.69462323190969","false","interacts with","RAN (interacts with) PCMT1","PCMT1:RAN"
"9931677","2221.33685606","interacts with","RAN (interacts with) VPS35","0.089107643904515","0.00674603174603175","0.656862745098039","false","interacts with","RAN (interacts with) VPS35","VPS35:RAN"
"9931678","390.0","interacts with","RAN (interacts with) STAU1","0.614809277797713","0.00747141463995345","0.850314645958414","false","interacts with","RAN (interacts with) STAU1","STAU1:RAN"
"9931679","2553.92768642","interacts with","RAN (interacts with) PFN2","0.089107643904515","0.00674603174603175","0.840659340659341","false","interacts with","RAN (interacts with) PFN2","PFN2:RAN"
"9931680","390.0","interacts with","EIF4ENIF1 (interacts with) MAPRE2","0.464712984799686","9.16180197308203E-4","-0.927105069301107","false","interacts with","EIF4ENIF1 (interacts with) MAPRE2","MAPRE2:EIF4ENIF1"
"9931681","567.94545455","interacts with","PAFAH1B1 (interacts with) ANK2","0.891347803718289","0.196626984126984","0.523809523809524","false","interacts with","PAFAH1B1 (interacts with) ANK2","ANK2:PAFAH1B1"
"9931682","2319.05174825","interacts with","PAFAH1B1 (interacts with) PFN2","0.79925367244055","0.0575892857142857","0.714285714285714","false","interacts with","PAFAH1B1 (interacts with) PFN2","PFN2:PAFAH1B1"
"9931683","1200.13164351","interacts with","MORF4L1 (interacts with) PCMT1","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","MORF4L1 (interacts with) PCMT1","PCMT1:MORF4L1"
"9931684","862.79831018","interacts with","MORF4L1 (interacts with) EFEMP2","0.745690873445073","0.0279265873015873","-0.639705882352941","false","interacts with","MORF4L1 (interacts with) EFEMP2","EFEMP2:MORF4L1"
"9931685","390.0","interacts with","TMOD1 (interacts with) TRIP10","0.371077114943798","0.166666666666667","-0.607142857142857","false","interacts with","TMOD1 (interacts with) TRIP10","TRIP10:TMOD1"
"9931686","426.37360636","interacts with","FURIN (interacts with) HABP4","0.371077114943798","0.166666666666667","-0.714285714285714","false","interacts with","FURIN (interacts with) HABP4","HABP4:FURIN"
"9931687","390.0","interacts with","FURIN (interacts with) HSP90AB1","0.19726726209115","0.048015873015873","-0.535714285714286","false","interacts with","FURIN (interacts with) HSP90AB1","HSP90AB1:FURIN"
"9931688","390.0","interacts with","FURIN (interacts with) GNAI2","0.168425923122207","0.0341269841269841","0.594117647058824","false","interacts with","FURIN (interacts with) GNAI2","GNAI2:FURIN"
"9931689","1426.57230766","interacts with","FURIN (interacts with) USP14","0.230751883077744","0.0662698412698413","-0.529411764705882","false","interacts with","FURIN (interacts with) USP14","USP14:FURIN"
"9931690","956.0","interacts with","GOT1 (interacts with) VDAC3","0.089107643904515","0.00674603174603175","0.928571428571428","false","interacts with","GOT1 (interacts with) VDAC3","VDAC3:GOT1"
"9931691","580.0","interacts with","GOT1 (interacts with) HINT1","0.698932738289701","0.0140864883998656","0.534313725490196","false","interacts with","GOT1 (interacts with) HINT1","HINT1:GOT1"
"9931692","390.0","interacts with","GLMN (interacts with) TRIM8","0.764862124895442","0.0367559523809524","0.761904761904762","false","interacts with","GLMN (interacts with) TRIM8","TRIM8:GLMN"
"9931693","932.75628734","interacts with","DNM1L (interacts with) NELL1","0.846554537547995","0.107721236692871","0.610789393575762","false","interacts with","DNM1L (interacts with) NELL1","NELL1:DNM1L"
